"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
000000228523,000000228526,2,180,,,,
000000228523,000000228530,2,180,,,,
000000228523,000000228503,2,180,,,,
000000228523,000000228512,2,180,,,,
000000228523,000000228514,2,180,,,,
000000228523,000000228521,2,180,,,,
000000228523,000000228524,2,180,,,,
000000228523,000000228525,2,180,,,,
000000228526,000000228501,2,180,,,,
000000228526,000000228502,2,180,,,,
000000228526,000000228505,2,180,,,,
000000228526,000000228506,2,180,,,,
000000228526,000000228523,2,180,,,,
000000228526,000000228526,2,180,,,,
000000228526,000000228530,2,180,,,,
000000228526,000000228503,2,180,,,,
000000228526,000000228512,2,180,,,,
000000228526,000000228514,2,180,,,,
000000228526,000000228521,2,180,,,,
000000228526,000000228524,2,180,,,,
000000228526,000000228525,2,180,,,,
000000228901,000000228901,2,180,,,,
000000229101,000000229102,2,180,,,,
000000229102,000000229101,2,180,,,,
000000229301,000000229301,2,180,,,,
000000229301,000000229302,2,180,,,,
000000229302,000000229301,2,180,,,,
000000229302,000000229302,2,180,,,,
000000229401,000000229401,2,180,,,,
000000229501,000000229501,2,120,,,,
000000229501,000000229502,2,120,,,,
000000229501,000000229503,2,120,,,,
000000229501,000000229504,2,120,,,,
000000229502,000000229501,2,120,,,,
000000229502,000000229502,2,120,,,,
000000229502,000000229503,2,120,,,,
000000229502,000000229504,2,120,,,,
000000229503,000000229501,2,120,,,,
000000229503,000000229502,2,120,,,,
000000229503,000000229503,2,120,,,,
000000229503,000000229504,2,120,,,,
000000229701,000000229701,2,180,,,,
000000229701,000000229702,2,180,,,,
000000229702,000000229701,2,180,,,,
000000229702,000000229702,2,180,,,,
000000229901,000000229901,2,180,,,,
000000229901,000000229902,2,180,,,,
000000229902,000000229901,2,180,,,,
000000229902,000000229902,2,180,,,,
000000230101,000000230101,2,180,,,,
000000230101,000000230102,2,180,,,,
000000230102,000000230101,2,180,,,,
000000230102,000000230102,2,180,,,,
000000230301,000000230302,2,180,,,,
000000230301,000000230303,2,180,,,,
000000230301,000000230304,2,180,,,,
000000230302,000000230301,2,180,,,,
000000230302,000000230303,2,180,,,,
000000230302,000000230304,2,180,,,,
000000230501,000000230501,2,180,,,,
000000230501,000000230502,2,180,,,,
000000230502,000000230501,2,180,,,,
000000230502,000000230502,2,180,,,,
000000230701,000000230701,2,180,,,,
000000230901,000000230901,2,180,,,,
000000230901,000000230902,2,180,,,,
000000230902,000000230901,2,180,,,,
000000230902,000000230902,2,180,,,,
000000231101,000000231101,2,180,,,,
000000231301,000000231301,2,180,,,,
000000231501,000000231501,2,180,,,,
000000231701,000000231701,2,180,,,,
000000231701,000000231702,2,180,,,,
000000231702,000000231701,2,180,,,,
000000231702,000000231702,2,180,,,,
000000231901,000000231901,2,180,,,,
000000231901,000000231902,2,180,,,,
000000231902,000000231901,2,180,,,,
000000231902,000000231902,2,180,,,,
000000232101,000000232102,2,180,,,,
000000232301,000000232301,2,180,,,,
000000232301,000000232302,2,180,,,,
000000232302,000000232301,2,180,,,,
000000232302,000000232302,2,180,,,,
000000232701,000000232701,2,180,,,,
000000232901,000000232901,2,180,,,,
000000233101,000000233101,2,180,,,,
000000233301,000000233302,2,180,,,,
000000233302,000000233301,2,180,,,,
000000233501,000000233502,2,180,,,,
000000233502,000000233501,2,180,,,,
000000233701,000000233701,2,180,,,,
000000233701,000000233702,2,180,,,,
000000233702,000000233701,2,180,,,,
000000233702,000000233702,2,180,,,,
000000234001,000000234001,2,180,,,,
000000234001,000000234002,2,180,,,,
000000234002,000000234001,2,180,,,,
000000234002,000000234002,2,180,,,,
000000233901,000000233901,2,180,,,,
000000233901,000000233902,2,180,,,,
000000233902,000000233901,2,180,,,,
000000233902,000000233902,2,180,,,,
000000234501,000000234501,2,180,,,,
000000234501,000000234502,2,180,,,,
000000234502,000000234501,2,180,,,,
000000234502,000000234502,2,180,,,,
000000234701,000000234702,2,180,,,,
000000234702,000000234701,2,180,,,,
000000234901,000000234902,2,180,,,,
000000234902,000000234901,2,180,,,,
000000235301,000000235301,2,180,,,,
000000235301,000000235302,2,180,,,,
000000235302,000000235301,2,180,,,,
000000235302,000000235302,2,180,,,,
000000235501,000000235501,2,180,,,,
000000235501,000000235502,2,180,,,,
000000235502,000000235501,2,180,,,,
000000235502,000000235502,2,180,,,,
000000235701,000000235701,2,180,,,,
000000235701,000000235702,2,180,,,,
000000235702,000000235701,2,180,,,,
000000235702,000000235702,2,180,,,,
000000235901,000000235902,2,180,,,,
000000235902,000000235901,2,180,,,,
000000236101,000000236101,2,180,,,,
000000236101,000000236102,2,180,,,,
000000236102,000000236101,2,180,,,,
000000236301,000000236301,2,180,,,,
000000236301,000000236302,2,180,,,,
000000236302,000000236301,2,180,,,,
000000236302,000000236302,2,180,,,,
000000236701,000000236701,2,180,,,,
000000236701,000000236702,2,180,,,,
000000236702,000000236701,2,180,,,,
000000236702,000000236702,2,180,,,,
000000236901,000000236901,2,180,,,,
000000236901,000000236902,2,180,,,,
000000236902,000000236901,2,180,,,,
000000236902,000000236902,2,180,,,,
000000237101,000000237101,2,180,,,,
000000237101,000000237102,2,180,,,,
000000237102,000000237101,2,180,,,,
000000237102,000000237102,2,180,,,,
000000237301,000000237301,2,180,,,,
000000237301,000000237302,2,180,,,,
000000237302,000000237301,2,180,,,,
000000237302,000000237302,2,180,,,,
000000237501,000000237502,2,180,,,,
000000237502,000000237501,2,180,,,,
000000237701,000000237702,2,180,,,,
000000237702,000000237701,2,180,,,,
000000237702,000000237702,2,180,,,,
000000237901,000000237901,2,180,,,,
000000237901,000000237902,2,180,,,,
000000237902,000000237901,2,180,,,,
000000237902,000000237902,2,180,,,,
000000238101,000000238101,2,180,,,,
000000238101,000000238102,2,180,,,,
000000238102,000000238101,2,180,,,,
000000238102,000000238102,2,180,,,,
000000238301,000000238301,2,180,,,,
000000238501,000000238501,2,180,,,,
000000238501,000000238502,2,180,,,,
000000238502,000000238501,2,180,,,,
000000238502,000000238502,2,180,,,,
000000238701,000000238701,2,180,,,,
000000238701,000000238702,2,180,,,,
000000238702,000000238701,2,180,,,,
000000238702,000000238702,2,180,,,,
000000238901,000000238901,2,180,,,,
000000238901,000000238902,2,180,,,,
000000238902,000000238901,2,180,,,,
000000238902,000000238902,2,180,,,,
000000239101,000000239101,2,180,,,,
000000239301,000000239301,2,180,,,,
000000239301,000000239302,2,180,,,,
000000239302,000000239301,2,180,,,,
000000239302,000000239302,2,180,,,,
000000239501,000000239501,2,180,,,,
000000239501,000000239502,2,180,,,,
000000239501,000000239504,2,180,,,,
000000239501,000000239506,2,180,,,,
000000239501,000000239508,2,180,,,,
000000239502,000000239501,2,180,,,,
000000239502,000000239502,2,180,,,,
000000239502,000000239504,2,180,,,,
000000239502,000000239506,2,180,,,,
000000239502,000000239508,2,180,,,,
000000239504,000000239501,2,180,,,,
000000239504,000000239502,2,180,,,,
000000239504,000000239504,2,180,,,,
000000239504,000000239506,2,180,,,,
000000239504,000000239508,2,180,,,,
000000239506,000000239501,2,180,,,,
000000239506,000000239502,2,180,,,,
000000239506,000000239504,2,180,,,,
000000239506,000000239506,2,180,,,,
000000239506,000000239508,2,180,,,,
000000239701,000000239701,2,180,,,,
000000239701,000000239702,2,180,,,,
000000239702,000000239701,2,180,,,,
000000239702,000000239702,2,180,,,,
000000239901,000000239902,2,180,,,,
000000239902,000000239901,2,180,,,,
000000239902,000000239902,2,180,,,,
000000240101,000000240101,2,180,,,,
000000240101,000000240102,2,180,,,,
000000240301,000000240301,2,180,,,,
000000240301,000000240302,2,180,,,,
000000240302,000000240301,2,180,,,,
000000240302,000000240302,2,180,,,,
000000240701,000000240701,2,180,,,,
000000240701,000000240702,2,180,,,,
000000240702,000000240701,2,180,,,,
000000240702,000000240702,2,180,,,,
000000240901,000000240901,2,180,,,,
000000240901,000000240902,2,180,,,,
000000240902,000000240901,2,180,,,,
000000240902,000000240902,2,180,,,,
000000241101,000000241101,2,180,,,,
000000241301,000000241301,2,180,,,,
000000241301,000000241302,2,180,,,,
000000241302,000000241301,2,180,,,,
000000241302,000000241302,2,180,,,,
000000241501,000000241501,2,180,,,,
000000241501,000000241502,2,180,,,,
000000241701,000000241701,2,180,,,,
000000241701,000000241702,2,180,,,,
000000241702,000000241701,2,180,,,,
000000241702,000000241702,2,180,,,,
000000241901,000000241902,2,180,,,,
000000241902,000000241901,2,180,,,,
000000241902,000000241902,2,180,,,,
000000242101,000000242101,2,180,,,,
000000242101,000000242102,2,180,,,,
000000242102,000000242101,2,180,,,,
000000242102,000000242102,2,180,,,,
000000242301,000000242301,2,180,,,,
000000242301,000000242302,2,180,,,,
000000242302,000000242301,2,180,,,,
000000242302,000000242302,2,180,,,,
000000242501,000000242501,1,,,,,
000000242601,000000242601,2,180,,,,
000000242601,000000242602,2,180,,,,
000000242602,000000242601,2,180,,,,
000000242602,000000242602,2,180,,,,
000000242901,000000242901,2,180,,,,
000000242901,000000242902,2,180,,,,
000000243101,000000243101,2,180,,,,
000000243101,000000243102,2,180,,,,
000000243102,000000243101,2,180,,,,
000000243102,000000243102,2,180,,,,
000000243301,000000243301,2,180,,,,
000000243301,000000243302,2,180,,,,
000000243302,000000243301,2,180,,,,
000000243302,000000243302,2,180,,,,
000000243501,000000243501,2,180,,,,
000000243501,000000243502,2,180,,,,
000000243502,000000243501,2,180,,,,
000000243502,000000243502,2,180,,,,
000000243701,000000243701,2,180,,,,
000000243701,000000243702,2,180,,,,
000000243702,000000243701,2,180,,,,
000000243702,000000243702,2,180,,,,
000000243901,000000243901,2,180,,,,
000000243901,000000243902,2,180,,,,
000000243902,000000243901,2,180,,,,
000000243902,000000243902,2,180,,,,
000000244101,000000244101,2,180,,,,
000000244101,000000244102,2,180,,,,
000000244102,000000244101,2,180,,,,
000000244102,000000244102,2,180,,,,
000000294202,000000294201,2,180,,,,
000000244301,000000244301,2,180,,,,
000000244701,000000244701,2,180,,,,
000000244701,000000244702,2,180,,,,
000000244702,000000244701,2,180,,,,
000000244901,000000244901,2,180,,,,
000000244901,000000244902,2,180,,,,
000000244902,000000244901,2,180,,,,
000000245101,000000245101,2,180,,,,
000000245301,000000245302,2,180,,,,
000000245302,000000245301,2,180,,,,
000000245701,000000245701,2,180,,,,
000000245701,000000245702,2,180,,,,
000000245901,000000245901,2,180,,,,
000000245901,000000245902,2,180,,,,
000000245902,000000245901,2,180,,,,
000000246101,000000246101,2,180,,,,
000000246101,000000246102,2,180,,,,
000000246301,000000246301,2,180,,,,
000000246301,000000246302,2,180,,,,
000000246701,000000246701,2,180,,,,
000000246901,000000246901,2,180,,,,
000000246901,000000246902,2,180,,,,
000000246902,000000246901,2,180,,,,
000000246902,000000246902,2,180,,,,
000000247101,000000247101,2,180,,,,
000000247301,000000247301,2,180,,,,
000000247301,000000247302,2,180,,,,
000000247302,000000247301,2,180,,,,
000000247302,000000247302,2,180,,,,
000000247501,000000247501,2,180,,,,
000000247501,000000247502,2,180,,,,
000000247502,000000247501,2,180,,,,
000000247502,000000247502,2,180,,,,
000000247701,000000247702,2,180,,,,
000000247702,000000247701,2,180,,,,
000000247901,000000247901,2,180,,,,
000000247901,000000247902,2,180,,,,
000000247902,000000247901,2,180,,,,
000000247902,000000247902,2,180,,,,
000000248101,000000248101,2,180,,,,
000000248301,000000248301,1,,,,,
000000248501,000000248501,2,180,,,,
000000248501,000000248502,2,180,,,,
000000248502,000000248501,2,180,,,,
000000248502,000000248502,2,180,,,,
000000248901,000000248901,2,180,,,,
000000249501,000000249501,2,180,,,,
000000249501,000000249502,2,180,,,,
000000249502,000000249501,2,180,,,,
000000249502,000000249502,2,180,,,,
000000249701,000000249701,2,180,,,,
000000249701,000000249702,2,180,,,,
000000249702,000000249701,2,180,,,,
000000249702,000000249702,2,180,,,,
000000249901,000000249901,2,180,,,,
000000250101,000000250101,2,180,,,,
000000250101,000000250102,2,180,,,,
000000250102,000000250101,2,180,,,,
000000250102,000000250102,2,180,,,,
000000250301,000000250301,2,180,,,,
000000250301,000000250302,2,180,,,,
000000250302,000000250301,2,180,,,,
000000250302,000000250302,2,180,,,,
000000250501,000000250501,2,180,,,,
000000250701,000000250701,2,180,,,,
000000250701,000000250702,2,180,,,,
000000250702,000000250701,2,180,,,,
000000250702,000000250702,2,180,,,,
000000250801,000000250801,2,180,,,,
000000250801,000000250802,2,180,,,,
000000250802,000000250801,2,180,,,,
000000250802,000000250802,2,180,,,,
000000251301,000000251301,2,180,,,,
000000251701,000000251701,2,180,,,,
000000251701,000000251702,2,180,,,,
000000251702,000000251701,2,180,,,,
000000251702,000000251702,2,180,,,,
000000251901,000000251902,2,180,,,,
000000251902,000000251901,2,180,,,,
000000252101,000000252101,2,180,,,,
000000252101,000000252102,2,180,,,,
000000252102,000000252101,2,180,,,,
000000252102,000000252102,2,180,,,,
000000252301,000000252302,2,180,,,,
000000252302,000000252301,2,180,,,,
000000252302,000000252302,2,180,,,,
000000252501,000000252502,2,180,,,,
000000252502,000000252501,2,180,,,,
000000252502,000000252502,2,180,,,,
000000253101,000000253101,2,180,,,,
000000253101,000000253102,2,180,,,,
000000253101,000000253103,2,180,,,,
000000253102,000000253101,2,180,,,,
000000253102,000000253102,2,180,,,,
000000253102,000000253103,2,180,,,,
000000253301,000000253301,2,180,,,,
000000253301,000000253302,2,180,,,,
000000253302,000000253301,2,180,,,,
000000253302,000000253302,2,180,,,,
000000253501,000000253501,2,180,,,,
000000253501,000000253502,2,180,,,,
000000253502,000000253501,2,180,,,,
000000253502,000000253502,2,180,,,,
000000253701,000000253701,2,180,,,,
000000253701,000000253702,2,180,,,,
000000253702,000000253701,2,180,,,,
000000253702,000000253702,2,180,,,,
000000253901,000000253901,2,180,,,,
000000253901,000000253902,2,180,,,,
000000253902,000000253901,2,180,,,,
000000253902,000000253902,2,180,,,,
000000254002,000000254002,2,180,,,,
000000254301,000000254301,2,180,,,,
000000254301,000000254302,2,180,,,,
000000254302,000000254301,2,180,,,,
000000254302,000000254302,2,180,,,,
000000254501,000000254501,2,180,,,,
000000254501,000000254502,2,180,,,,
000000254502,000000254501,2,180,,,,
000000254502,000000254502,2,180,,,,
000000254701,000000254701,2,180,,,,
000000254701,000000254702,2,180,,,,
000000254702,000000254701,2,180,,,,
000000254702,000000254702,2,180,,,,
000000254901,000000254901,2,180,,,,
000000254901,000000254902,2,180,,,,
000000254902,000000254901,2,180,,,,
000000254902,000000254902,2,180,,,,
000000255101,000000255101,2,180,,,,
000000255101,000000255102,2,180,,,,
000000255102,000000255101,2,180,,,,
000000255102,000000255102,2,180,,,,
000000255301,000000255301,2,180,,,,
000000255301,000000255302,2,180,,,,
000000255302,000000255301,2,180,,,,
000000255302,000000255302,2,180,,,,
000000255501,000000255501,2,180,,,,
000000255501,000000255502,2,180,,,,
000000255502,000000255501,2,180,,,,
000000255502,000000255502,2,180,,,,
000000255701,000000255701,2,180,,,,
000000255701,000000255702,2,180,,,,
000000255702,000000255701,2,180,,,,
000000255702,000000255702,2,180,,,,
000000255901,000000255901,2,180,,,,
000000255901,000000255902,2,180,,,,
000000255902,000000255901,2,180,,,,
000000255902,000000255902,2,180,,,,
000000256101,000000256102,2,180,,,,
000000256102,000000256101,2,180,,,,
000000256102,000000256102,2,180,,,,
000000256501,000000256502,2,180,,,,
000000256502,000000256501,2,180,,,,
000000256901,000000256902,2,180,,,,
000000256902,000000256901,2,180,,,,
000000257501,000000257501,2,180,,,,
000000257701,000000257702,2,180,,,,
000000257702,000000257701,2,180,,,,
000000257901,000000257902,2,180,,,,
000000257902,000000257901,2,180,,,,
000000258501,000000258502,2,180,,,,
000000258502,000000258501,2,180,,,,
000000259101,000000259102,2,180,,,,
000000259102,000000259101,2,180,,,,
000000259201,000000259202,2,180,,,,
000000259202,000000259201,2,180,,,,
000000259301,000000259301,2,180,,,,
000000259301,000000259302,2,180,,,,
000000259302,000000259301,2,180,,,,
000000259302,000000259302,2,180,,,,
000000259401,000000259402,2,180,,,,
000000259402,000000259401,2,180,,,,
000000259501,000000259501,2,180,,,,
000000259501,000000259502,2,180,,,,
000000259502,000000259501,2,180,,,,
000000259502,000000259502,2,180,,,,
000000259701,000000259701,2,180,,,,
000000259701,000000259702,2,180,,,,
000000259702,000000259701,2,180,,,,
000000259702,000000259702,2,180,,,,
000000259801,000000259801,2,180,,,,
000000259801,000000259802,2,180,,,,
000000259802,000000259801,2,180,,,,
000000259802,000000259802,2,180,,,,
000000259901,000000259901,2,180,,,,
000000259901,000000259902,2,180,,,,
000000259902,000000259901,2,180,,,,
000000259902,000000259902,2,180,,,,
000000260101,000000260101,2,180,,,,
000000260301,000000260302,1,,,,,
000000260302,000000260301,1,,,,,
000000260501,000000260501,1,,,,,
000000261301,000000261302,1,,,,,
000000261301,000000261303,1,,,,,
000000261302,000000261301,1,,,,,
000000261302,000000261302,1,,,,,
000000261302,000000261303,1,,,,,
000000261501,000000261501,1,,,,,
000000261501,000000261502,1,,,,,
000000261502,000000261501,1,,,,,
000000261502,000000261502,1,,,,,
000000261701,000000261701,1,,,,,
000000261701,000000261702,1,,,,,
000000261702,000000261701,1,,,,,
000000261702,000000261702,1,,,,,
000000262101,000000262102,1,,,,,
000000262102,000000262101,1,,,,,
000000262301,000000262302,1,,,,,
000000262302,000000262301,1,,,,,
000000262501,000000262502,1,,,,,
000000262502,000000262501,1,,,,,
000000262902,000000262902,1,,,,,
000000263101,000000263102,1,,,,,
000000263102,000000263101,1,,,,,
000000263301,000000263302,1,,,,,
000000263302,000000263301,1,,,,,
000000263501,000000263502,1,,,,,
000000263502,000000263501,1,,,,,
000000263701,000000263701,1,,,,,
000000263701,000000263702,1,,,,,
000000263702,000000263701,1,,,,,
000000263901,000000263901,1,,,,,
000000263901,000000263902,1,,,,,
000000263902,000000263901,1,,,,,
000000263902,000000263902,1,,,,,
000000264101,000000264102,1,,,,,
000000264301,000000264301,1,,,,,
000000264301,000000264302,1,,,,,
000000264302,000000264301,1,,,,,
000000264302,000000264302,1,,,,,
000000264501,000000264501,1,,,,,
000000264501,000000264502,1,,,,,
000000264502,000000264501,1,,,,,
000000264502,000000264502,1,,,,,
000000264701,000000264701,1,,,,,
000000264701,000000264702,1,,,,,
000000264701,000000264703,2,180,,,,
000000264701,000000264704,1,,,,,
000000264701,000000264705,1,,,,,
000000264702,000000264701,1,,,,,
000000264702,000000264702,1,,,,,
000000264702,000000264703,2,180,,,,
000000264702,000000264704,1,,,,,
000000264702,000000264705,1,,,,,
000000264703,000000264701,2,180,,,,
000000264703,000000264702,2,180,,,,
000000264703,000000264703,2,180,,,,
000000264703,000000264704,2,180,,,,
000000264703,000000264705,2,180,,,,
000000264704,000000264701,1,,,,,
000000264704,000000264702,1,,,,,
000000264704,000000264703,2,180,,,,
000000264704,000000264704,1,,,,,
000000264704,000000264705,1,,,,,
000000264705,000000264701,1,,,,,
000000264705,000000264702,1,,,,,
000000264705,000000264703,2,180,,,,
000000264705,000000264704,1,,,,,
000000264705,000000264705,1,,,,,
000000264901,000000264901,1,,,,,
000000264901,000000264902,1,,,,,
000000265101,000000265101,1,,,,,
000000265101,000000265102,1,,,,,
000000265102,000000265101,1,,,,,
000000265102,000000265102,1,,,,,
000000265301,000000265301,1,,,,,
000000265301,000000265302,1,,,,,
000000265701,000000265702,1,,,,,
000000265702,000000265701,1,,,,,
000000265901,000000265901,1,,,,,
000000265901,000000265902,1,,,,,
000000265902,000000265901,1,,,,,
000000265902,000000265902,1,,,,,
000000266101,000000266101,1,,,,,
000000266101,000000266102,1,,,,,
000000266301,000000266301,1,,,,,
000000266301,000000266302,1,,,,,
000000266302,000000266301,1,,,,,
000000266302,000000266302,1,,,,,
000000266501,000000266502,1,,,,,
000000266502,000000266501,1,,,,,
000000266701,000000266702,1,,,,,
000000266702,000000266701,1,,,,,
000000266901,000000266901,1,,,,,
000000266901,000000266902,1,,,,,
000000266902,000000266901,1,,,,,
000000266902,000000266902,1,,,,,
000000267101,000000267101,1,,,,,
000000267101,000000267102,1,,,,,
000000267101,000000267106,1,,,,,
000000267101,000000267104,1,,,,,
000000267101,000000267105,1,,,,,
000000267101,000000267103,1,,,,,
000000267102,000000267101,1,,,,,
000000267102,000000267102,1,,,,,
000000267102,000000267106,1,,,,,
000000267102,000000267104,1,,,,,
000000267102,000000267105,1,,,,,
000000267102,000000267103,1,,,,,
000000267106,000000267101,1,,,,,
000000267106,000000267102,1,,,,,
000000267106,000000267106,1,,,,,
000000267106,000000267104,1,,,,,
000000267106,000000267105,1,,,,,
000000267106,000000267103,1,,,,,
000000267104,000000267101,1,,,,,
000000267104,000000267102,1,,,,,
000000267104,000000267106,1,,,,,
000000267104,000000267104,1,,,,,
000000267104,000000267105,1,,,,,
000000267104,000000267103,1,,,,,
000000267301,000000267302,1,,,,,
000000267302,000000267301,1,,,,,
000000267501,000000267502,1,,,,,
000000267502,000000267501,1,,,,,
000000267701,000000267702,1,,,,,
000000267702,000000267701,1,,,,,
000000267901,000000267902,1,,,,,
000000267902,000000267901,1,,,,,
000000268101,000000268102,1,,,,,
000000268102,000000268101,1,,,,,
000000268301,000000268302,1,,,,,
000000268301,000000268303,1,,,,,
000000268302,000000268301,1,,,,,
000000268302,000000268302,1,,,,,
000000268302,000000268303,1,,,,,
000000268303,000000268301,1,,,,,
000000268303,000000268302,1,,,,,
000000268303,000000268303,1,,,,,
000000268501,000000268501,1,,,,,
000000268501,000000268502,1,,,,,
000000268502,000000268501,1,,,,,
000000268502,000000268502,1,,,,,
000000268901,000000268902,1,,,,,
000000268902,000000268901,1,,,,,
000000269101,000000269102,1,,,,,
000000269102,000000269101,1,,,,,
000000269301,000000269302,1,,,,,
000000269302,000000269301,1,,,,,
000000269501,000000269501,1,,,,,
000000269501,000000269502,1,,,,,
000000269502,000000269501,1,,,,,
000000269502,000000269502,1,,,,,
000000269701,000000269701,1,,,,,
000000269901,000000269901,2,60,,,,
000000269901,000000269902,2,60,,,,
000000269902,000000269901,2,60,,,,
000000269902,000000269902,2,60,,,,
000000270101,000000270102,1,,,,,
000000270102,000000270101,1,,,,,
000000270301,000000270302,1,,,,,
000000270302,000000270301,1,,,,,
000000270501,000000270502,1,,,,,
000000270502,000000270501,1,,,,,
000000271502,000000271502,1,,,,,
000000271901,000000271901,1,,,,,
000000272101,000000272101,1,,,,,
000000272301,000000272301,1,,,,,
000000272501,000000272502,1,,,,,
000000272502,000000272501,1,,,,,
000000272601,000000272602,1,,,,,
000000272602,000000272601,1,,,,,
000000272701,000000272702,1,,,,,
000000272702,000000272701,1,,,,,
000000272901,000000272901,1,,,,,
000000273101,000000273101,1,,,,,
000000273301,000000273302,1,,,,,
000000273302,000000273301,1,,,,,
000000273501,000000273502,1,,,,,
000000273502,000000273501,1,,,,,
000000273701,000000273702,1,,,,,
000000273702,000000273701,1,,,,,
000000273901,000000273902,1,,,,,
000000273902,000000273901,1,,,,,
000000274301,000000274302,1,,,,,
000000274302,000000274301,1,,,,,
000000274501,000000274502,1,,,,,
000000274502,000000274501,1,,,,,
000000274701,000000274702,1,,,,,
000000274702,000000274701,1,,,,,
000000274901,000000274901,1,,,,,
000000274901,000000274902,1,,,,,
000000274902,000000274901,1,,,,,
000000274902,000000274902,1,,,,,
000000275101,000000275102,1,,,,,
000000275102,000000275101,1,,,,,
000000275301,000000275301,1,,,,,
000000276301,000000276301,1,,,,,
000000276401,000000276402,1,,,,,
000000276501,000000276502,1,,,,,
000000276502,000000276501,1,,,,,
000000276601,000000276601,1,,,,,
000000276601,000000276602,1,,,,,
000000276602,000000276601,1,,,,,
000000276602,000000276602,1,,,,,
000000276901,000000276902,1,,,,,
000000276902,000000276901,1,,,,,
000000277101,000000277102,1,,,,,
000000277102,000000277101,1,,,,,
000000277501,000000277502,1,,,,,
000000277502,000000277501,1,,,,,
000000277701,000000277701,1,,,,,
000000277901,000000277902,1,,,,,
000000277902,000000277901,1,,,,,
000000278101,000000278101,2,180,,,,
000000278501,000000278502,2,180,,,,
000000278502,000000278501,2,180,,,,
000000278701,000000278701,2,180,,,,
000000278701,000000278702,2,180,,,,
000000278702,000000278701,2,180,,,,
000000278702,000000278702,2,180,,,,
000000278901,000000278901,2,180,,,,
000000278901,000000278902,2,180,,,,
000000278902,000000278901,2,180,,,,
000000278902,000000278902,2,180,,,,
000000279101,000000279101,2,180,,,,
000000279101,000000279102,2,180,,,,
000000279102,000000279101,2,180,,,,
000000279102,000000279102,2,180,,,,
000000279301,000000279301,2,180,,,,
000000279301,000000279302,2,180,,,,
000000279302,000000279301,2,180,,,,
000000279302,000000279302,2,180,,,,
000000279501,000000279501,2,180,,,,
000000279701,000000279701,2,180,,,,
000000279701,000000279702,2,180,,,,
000000279702,000000279701,2,180,,,,
000000279702,000000279702,2,180,,,,
000000279901,000000279901,2,180,,,,
000000279901,000000279902,2,180,,,,
000000279902,000000279901,2,180,,,,
000000279902,000000279902,2,180,,,,
000000280101,000000280101,2,180,,,,
000000280101,000000280102,2,180,,,,
000000280101,000000280103,2,180,,,,
000000280101,000000280104,2,180,,,,
000000280102,000000280101,2,180,,,,
000000280102,000000280102,2,180,,,,
000000280102,000000280103,2,180,,,,
000000280102,000000280104,2,180,,,,
000000280103,000000280101,2,180,,,,
000000280103,000000280102,2,180,,,,
000000280103,000000280103,2,180,,,,
000000280103,000000280104,2,180,,,,
000000280104,000000280101,2,180,,,,
000000280104,000000280102,2,180,,,,
000000280104,000000280103,2,180,,,,
000000280104,000000280104,2,180,,,,
000000280301,000000280301,2,180,,,,
000000280301,000000280302,2,180,,,,
000000280302,000000280301,2,180,,,,
000000280302,000000280302,2,180,,,,
000000280501,000000280501,2,180,,,,
000000280501,000000280502,2,180,,,,
000000280502,000000280501,2,180,,,,
000000280502,000000280502,2,180,,,,
000000280701,000000280701,2,180,,,,
000000280701,000000280702,2,180,,,,
000000280702,000000280701,2,180,,,,
000000280702,000000280702,2,180,,,,
000000281001,000000281001,2,180,,,,
000000281001,000000281002,2,180,,,,
000000281002,000000281001,2,180,,,,
000000281101,000000281101,2,180,,,,
000000281101,000000281102,2,180,,,,
000000281102,000000281101,2,180,,,,
000000281102,000000281102,2,180,,,,
000000281301,000000281301,2,180,,,,
000000281301,000000281302,2,180,,,,
000000281302,000000281301,2,180,,,,
000000281302,000000281302,2,180,,,,
000000281501,000000281501,2,180,,,,
000000281501,000000281502,2,180,,,,
000000281502,000000281501,2,180,,,,
000000281502,000000281502,2,180,,,,
000000281701,000000281702,2,180,,,,
000000281702,000000281701,2,180,,,,
000000282101,000000282101,2,180,,,,
000000282101,000000282102,2,180,,,,
000000282102,000000282101,2,180,,,,
000000282102,000000282102,2,180,,,,
000000282301,000000282301,2,180,,,,
000000282301,000000282302,2,180,,,,
000000282302,000000282301,2,180,,,,
000000282302,000000282302,2,180,,,,
000000282501,000000282501,2,60,,,,
000000282501,000000282502,2,60,,,,
000000282501,000000282503,2,60,,,,
000000282501,000000282504,2,60,,,,
000000282501,000000282505,2,60,,,,
000000282502,000000282501,2,60,,,,
000000282502,000000282502,2,60,,,,
000000282502,000000282503,2,60,,,,
000000282502,000000282504,2,60,,,,
000000282502,000000282505,2,60,,,,
000000282503,000000282501,2,60,,,,
000000282503,000000282502,2,60,,,,
000000282503,000000282503,2,60,,,,
000000282503,000000282504,2,60,,,,
000000282503,000000282505,2,60,,,,
000000282504,000000282501,2,60,,,,
000000282504,000000282502,2,60,,,,
000000282504,000000282503,2,60,,,,
000000282504,000000282504,2,60,,,,
000000282504,000000282505,2,60,,,,
000000282505,000000282501,2,60,,,,
000000282505,000000282502,2,60,,,,
000000282505,000000282503,2,60,,,,
000000282505,000000282504,2,60,,,,
000000282505,000000282505,2,60,,,,
000000282701,000000282701,2,180,,,,
000000282901,000000282901,2,180,,,,
